"link","Link_url","count"
"[Rd] ""\0"" gives no warning ""unknown escape sequence"" (PR#11117) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049024.html",1
"[Rd] ""by"" speed improvement (PR#11064) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/048894.html",1
"[Rd] ""sub-optimal"" message from R CMD INSTALL ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049226.html",1
"[Rd] && and | ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049089.html",1
"[Rd] (no subject) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049002.html",1
"[Rd] (PR#11161) Incorrect @INC: Rcmd SHLIB error under Windows ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049093.html",1
"[Rd] (PR#11231) [Solaris 9 segfault when closiing X11()] ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049272.html",1
"[Rd] (PR#11291) View functionhas problems going beyond 65536 ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049336.html",1
"[Rd] (PR#11291) View functionhas problems going beyond 65536	rows *using the scrollbar* ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049341.html",1
"[Rd] .shp ","https://stat.ethz.ch/pipermail/r-devel/2008-April/048903.html",1
"[Rd] [PATCH] Typo in 'help' documentation ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049389.html",1
"[Rd] 2.7.0 RC (2008-04-19 r45391) package.skeleton LazyLoad	incorrect ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049197.html",1
"[Rd] 2.7.0 RC (2008-04-19 r45391) package.skeleton	LazyLoad	incorrect ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049199.html",1
"[Rd] Bug in poly() (PR#11243) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049251.html",1
"[Rd] Bug in R 2.7 for over long lines (crasher+proposed fix!) (PR#11281) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049320.html",1
"[Rd] Bug in R 2.7 for over long lines (crasher+proposed fix!)	(PR#11281) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049318.html",1
"[Rd] Bug in R 2.7 for over long lines (crasher+proposed fix!)	(PR#11284) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049321.html",1
"[Rd] by ","https://stat.ethz.ch/pipermail/r-devel/2008-April/048901.html",1
"[Rd] CircStats Bug? (PR#11266) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049290.html",1
"[Rd] Compile dll in Windows XP ","https://stat.ethz.ch/pipermail/r-devel/2008-April/048884.html",1
"[Rd] crash in Mac.app (PR#11334) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049370.html",1
"[Rd] Documentation: pls add xref from ""sum"" to ""rowSums"" (PR#11145) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049059.html",1
"[Rd] Extending R formulas ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049218.html",1
"[Rd] g++ 4.3  warning: deprecated conversion  from string constant to ‘char*’3DIn-Reply-To: <47F4EE2E.6090407 at msu.edu> ","https://stat.ethz.ch/pipermail/r-devel/2008-April/048909.html",1
"[Rd] g++ 4.3  warning: deprecated conversion from string constant to ‘char*’ 3DIn-Reply-To: <47F4EE2E.6090407 at msu.edu> ","https://stat.ethz.ch/pipermail/r-devel/2008-April/048906.html",1
"[Rd] graphics::Axis loosing S3/S4 class attributes of 'x' in 2.7.0 RC ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049258.html",1
"[Rd] Hardly worth a bug report, but ... ","https://stat.ethz.ch/pipermail/r-devel/2008-April/048978.html",1
"[Rd] How to tell R where to look for libgcc ","https://stat.ethz.ch/pipermail/r-devel/2008-April/048915.html",1
"[Rd] HTML help for R (PR#11253) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049271.html",1
"[Rd] inconsistency within within( ) (PR#11131) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049049.html",1
"[Rd] Incorrect @INC: Rcmd SHLIB error under Windows (2.6.2, 44383) (PR#11161) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049090.html",1
"[Rd] Incorrect @INC: Rcmd SHLIB error under Windows (2.6.2,	44383) (PR#11161) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049086.html",1
"[Rd] Incorrect @INC: Rcmd SHLIB error under Windows (2.6.2,	44383) (PR#11165) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049092.html",1
"[Rd] inquiry - failed to start R-2.7.0 (Window) (PR#11329) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049359.html",1
"[Rd] ISOdate/ISOdatetime performance suggestions, other date/time    questions ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049040.html",1
"[Rd] ISOdate/ISOdatetime performance suggestions,	other date/time    questions ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049042.html",1
"[Rd] Just-in-time compiler for R ","https://stat.ethz.ch/pipermail/r-devel/2008-April/048919.html",1
"[Rd] library(forecast) (PR#11111) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049016.html",1
"[Rd] LinkingTo for 2 packages ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049145.html",1
"[Rd] make check problems ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049041.html",1
"[Rd] manual 'Writing R Extensions': bug in example ","https://stat.ethz.ch/pipermail/r-devel/2008-April/048981.html",1
"[Rd] method dispatch conflict? ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049347.html",1
"[Rd] methods::is problem in R 2.7.0 & R 2.8.0 devel ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049128.html",1
"[Rd] Misuse of get(getOption(""device""))() in packages ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049319.html",1
"[Rd] NAs and Infinitely Large POSIXct Objects ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049101.html",1
"[Rd] NEWS file ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049115.html",1
"[Rd] non-digits in svnversion output mess up windows build if	(PR#11340) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049379.html",1
"[Rd] non-digits in svnversion output mess up windows build if	(PR#11341) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049383.html",1
"[Rd] non-digits in svnversion output mess up windows build if	USE_SVNVERSION=yes (PR#11339) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049375.html",1
"[Rd] Notifications for R-2.7.0 beta check results for Windows	binary packages ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049070.html",1
"[Rd] obstacles to using vectors with attributes ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049126.html",1
"[Rd] package.skeleton() creates corrupted Rd file (PR#11191) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049137.html",1
"[Rd] poly() can exceed degree k - 1 for k distinct points (PR#11251) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049265.html",1
"[Rd] poly() can exceed degree k - 1 for k distinct points	(PR#11251) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049282.html",1
"[Rd] Problem with graphic exhibition in Java using JRI ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049262.html",1
"[Rd] R-2.6.2 Solaris 11  build, install,	and check failures (PR#11093) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049005.html",1
"[Rd] R-Forge SVN repositories: R CMD build/check error on Windows	machines ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049346.html",1
"[Rd] R-Forge SVN repositories: R CMD build/check error on	Windows machines ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049351.html",1
"[Rd] R code for weighted Deming regression? ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049371.html",1
"[Rd] R code for weighted Deming regression? (PR#11334) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049372.html",1
"[Rd] R crashes while running a positive checked script (PR#11264) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049291.html",1
"[Rd] r for windows gui front-end error (PR#11257) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049289.html",1
"[Rd] r won't start: ""r: symbol lookup error: r: undefined symbol: R_Visible"" (PR#11265) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049292.html",1
"[Rd] r won't start: ""r: symbol lookup error: r: undefined symbol:	R_Visible"" (PR#11265) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049288.html",1
"[Rd] r won't start: ""r: symbol lookup error: r: undefined	symbol: (PR#11273) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049293.html",1
"[Rd] r won't start: ""r: symbol lookup error: r: undefined	symbol: (PR#11274) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049296.html",1
"[Rd] r won't start: ""r: symbol lookup error: r: undefined	symbol: R_Visible"" (PR#11265) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049314.html",1
"[Rd] r won't start: ""r: symbol lookup error: r: undefined	symbol:	R_Visible"" (PR#11265) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049295.html",1
"[Rd] R_SHARE_DIR not defined for use in tests/Makefile running	under Windows ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049001.html",1
"[Rd] R2.7 package.skeleton II ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049078.html",1
"[Rd] Read/write file locking mechanism using SQL? ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049391.html",1
"[Rd] remarks on function pnbeta (PR#11277) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049317.html",1
"[Rd] S3 method despatch (changed between 2.6.2 and 2.7.0 RC?) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049236.html",1
"[Rd] Sage <--> R integration ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049121.html",1
"[Rd] Small memory leak in plot on OS X (PR#11170) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049117.html",1
"[Rd] Small Visual Bug in R GUI Package Installer (PR#11317) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049342.html",1
"[Rd] Some memory questions: data.frame and lists. ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049006.html",1
"[Rd] swig 1.3.35 & R - is the R wrapper still maintained and of interest? ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049215.html",1
"[Rd] swig 1.3.35 & R - is the R wrapper still maintained and	of	interest? ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049156.html",1
"[Rd] swig 1.3.35 & R - is the R wrapper still maintained	and	of	interest? ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049193.html",1
"[Rd] Take marginality into account in factor.scope ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049344.html",1
"[Rd] unix.time() scoping problem (PR#11169) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049102.html",1
"[Rd] View functionhas problems going beyond 65536 rows (PR#11291) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049332.html",1
"[Rd] weighted nonlinear fits: `nls' and `eval' ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049390.html",1
"[Rd] Windows problem related to using shortPathName for Sweave	style file ","https://stat.ethz.ch/pipermail/r-devel/2008-April/049028.html",1
"[Rd] wishlist - annoying print behaviour (PR#11082) ","https://stat.ethz.ch/pipermail/r-devel/2008-April/048911.html",1
"[Rd] 'cat' and 'write' as generic, just like 'c', 'cbind' etc? ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049561.html",1
"[Rd]  error: C stack usage is too close to the limit. ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049751.html",1
"[Rd]  Ross Ihaka's reflections on Common Lisp and R ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049501.html",1
"[Rd] (PR#11281) Bug in R 2.7 for over long lines (crasher+proposed fix!) ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049555.html",1
"[Rd] (PR#11482) ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049714.html",1
"[Rd] (PR#11484) On WinXP, R CMD config needs sh (and breaks ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049629.html",1
"[Rd] (PR#11537) help (using ?) does not handle trailing	whitespace ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049802.html",1
"[Rd] [R] [BioC] RCurl loading problem with 64 bit linux distribution ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049492.html",1
"[Rd] [R] [BioC] RCurl loading problem with 64 bit linux	distribution ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049493.html",1
"[Rd] ~/.Rprofile executed twice by R.app under Mac OS X (PR#11380) ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049451.html",1
"[Rd] ~/.Rprofile executed twice by R.app under Mac OS X	(PR#11380) ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049472.html",1
"[Rd] A patch for extending pdf device to embed popup text and	web links ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049473.html",1
"[Rd] A problem about the Japanese font of OSX ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049693.html",1
"[Rd] as.POSIX{ct,lt} fail on class ""AsIs"" ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049634.html",1
"[Rd] Boxplot does not honor yaxp parameter (PR#11463) ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049568.html",1
"[Rd] Bug in R 2.7 for over long lines (crasher+proposed fix!)	(PR#11281) ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049543.html",1
"[Rd] Bug in R 2.7 for over long lines (crasher+proposed fix!)	(PR#11438) ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049537.html",1
"[Rd] Bug in R 2.7 for over long lines (crasher+proposed fix!)	(PR#11456) ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049548.html",1
"[Rd] build packages with vignettes in Windows ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049522.html",1
"[Rd] closeAllConnections fails with socketConnection (PR#11396) ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049503.html",1
"[Rd] Cook's Distance in GLM (PR#9316) ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049567.html",1
"[Rd] doc buglet / bug: row / col as.factor requires dimnames ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049564.html",1
"[Rd] doc buglet / system method ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049667.html",1
"[Rd] Double HTML encoding in R Bug Tracking Submission form	(PR#11517) ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049715.html",1
"[Rd] Double HTML encoding in R Bug Tracking Submission	form	(PR#11517) ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049717.html",1
"[Rd] Double HTML encoding in R Bug Tracking	Submission	form	(PR#11517) ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049722.html",1
"[Rd] Error in building ROracle in Windows with R 2.6.2 and Oracle	10g. ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049415.html",1
"[Rd] Errors in using gdb (PR#11496) ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049664.html",1
"[Rd] FAQ nomination ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049679.html",1
"[Rd] grid error message when resizing graphics window after tcltk	loaded ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049683.html",1
"[Rd] help (using ?) does not handle trailing whitespace (PR#11537) ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049786.html",1
"[Rd] HoltWinters fitted level parameter not bounded between 0 and 1	(PR#11469) ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049598.html",1
"[Rd] HoltWinters fitted level parameter not bounded between 0	(PR#11472) ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049602.html",1
"[Rd] HoltWinters fitted level parameter not bounded between 0	(PR#11473) ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049605.html",1
"[Rd] HoltWinters fitted level parameter not bounded between 0	(PR#11478) ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049623.html",1
"[Rd] HoltWinters fitted level parameter not bounded between 0	and 1 (PR#11469) ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049618.html",1
"[Rd] Incorrect fix for PR#9316: Cook's Distance & plot.lm ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049532.html",1
"[Rd] Listing all possible samples of Size two form Large Population ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049716.html",1
"[Rd] Listing all possible samples of Size two form Large	Population ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049784.html",1
"[Rd] make.packages.html - solved ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049750.html",1
"[Rd] mingw cross compiler binaries available ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049766.html",1
"[Rd] Missing gfortran man page (PR#11465) ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049580.html",1
"[Rd] NAMESPACE & methods guidance, please ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049797.html",1
"[Rd] New version of X11, png and jpeg ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049405.html",1
"[Rd] On WinXP,	R CMD config needs sh (and breaks without it) (PR#11484) ","https://stat.ethz.ch/pipermail/r-devel/2008-May/049628.html",1
